,date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address
3206,2016-05-23 13:33:00,12.41,2.13,13.54,EUR,visa,Paul Gonzalez,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3207,2022-04-24 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Knutson,women's clothing,FLORENCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3208,2022-12-11 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3209,2022-06-29 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,jewelry,FESTINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3210,2012-09-03 14:49:36,12.41,2.13,13.54,EUR,visa,Paul Lucas,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3211,2012-09-03 14:49:37,12.41,2.13,13.54,EUR,visa,Paul Lucas,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3212,2012-09-03 14:49:38,12.41,2.13,13.54,EUR,visa,Paul Lucas,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3213,2022-10-01 00:00:00,12.41,2.13,13.54,EUR,visa,Paul MacIntyre,cosmetic,THE BODY SHOP,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3214,2021-12-22 19:23:82,12.41,2.13,13.54,EUR,visa,Paul Prost,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3215,2022-10-05 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3216,2022-10-06 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3217,2022-10-07 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3218,2022-10-09 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3219,2022-10-12 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3220,2022-10-13 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3221,2022-10-14 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3222,2022-10-15 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3223,2022-10-16 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,mixed clothing,CITEES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3224,2022-10-17 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,mixed clothing,CITEES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3225,2022-10-19 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,mixed clothing,CITEES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3226,2022-11-07 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Van Hugh,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3227,2022-03-26 15:21:14,12.41,2.13,13.54,EUR,visa,Paul Van Hugh,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3228,2022-03-26 15:21:59,12.41,2.13,13.54,EUR,visa,Paul Van Hugh,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3229,2022-03-26 15:22:12,12.41,2.13,13.54,EUR,visa,Paul Van Hugh,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3230,2022-03-26 15:23:37,12.41,2.13,13.54,EUR,visa,Paul Van Hugh,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3231,2021-12-31,12.41,2.13,13.54,EUR,visa,Pauline Chand,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3232,2022-01-01,12.41,2.13,13.54,EUR,visa,Pauline Chand,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3233,2022-05-29 00:00:00,12.41,2.13,13.54,EUR,visa,Pauline Johnson,men's clothing,ALVARO MORENO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3234,2018-01-11 00:00:18,12.41,2.13,13.54,EUR,visa,Pauline Webber,accessories,DELSEY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3235,2022-03-26 15:24:123,12.41,2.13,13.54,EUR,visa,Penelope Sewall,footwear,ROCKPORT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3236,2022-03-26 15:24:124,12.41,2.13,13.54,EUR,visa,Penelope Sewall,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3237,2022-03-26 15:24:125,12.41,2.13,13.54,EUR,visa,Penelope Sewall,mixed clothing,SALSA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3238,2022-03-26 15:24:126,12.41,2.13,13.54,EUR,visa,Penelope Sewall,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3239,2021-09-29 00:00:00,12.41,2.13,13.54,EUR,visa,Penelope Sewall,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3240,2021-10-01 00:00:00,12.41,2.13,13.54,EUR,visa,Penelope Sewall,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3241,2022-09-11 00:00:00,12.41,2.13,13.54,EUR,visa,Penelope Sewall,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3242,2022-03-26 15:24:73,12.41,2.13,13.54,EUR,visa,Pete Armstrong,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3243,2022-03-26 15:24:74,12.41,2.13,13.54,EUR,visa,Pete Armstrong,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3244,2011-05-07 18:08:00,12.41,2.13,13.54,EUR,visa,Pete Armstrong,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3245,2022-03-26 15:24:63,12.72,9.26,10.9,EUR,visa,Pete Kriz,cosmetic,PRIMOR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3246,2020-09-19 00:00:47,13.0,4.82,13.0,EUR,visa,Pete Kriz,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3247,2021-05-16 00:00:00,14.0,5.82,14.0,EUR,visa,Pete Kriz,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3248,2014-03-22 12:07:24,14.27,2.33,15.6,EUR,visa,Pete Takahito,jewelry,FESTINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3249,2022-03-21 13:40:49,14.27,2.33,15.6,EUR,visa,Peter Bühler,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3250,2020-09-19 00:00:66,14.27,2.33,15.6,EUR,visa,Philip Brown,Catering,THE BROS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3251,2022-12-29 00:00:00,14.27,2.33,15.6,EUR,visa,Philip Brown,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3252,2021-01-05 00:00:00,14.27,2.33,15.6,EUR,visa,Philip Fox,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3253,2021-01-07 00:00:00,14.27,2.33,15.6,EUR,visa,Philip Fox,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3254,2021-01-09 00:00:00,14.27,2.33,15.6,EUR,visa,Philip Fox,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3255,2021-06-17 00:00:00,14.27,2.33,15.6,EUR,visa,Philip Fox,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3256,2009-11-26 14:26:00,14.27,2.33,15.6,EUR,visa,Philip Fox,sportswear,TIMBERLAND,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3257,2009-12-01 14:46:00,14.27,2.33,15.6,EUR,visa,Philip Fox,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3258,2021-12-16 00:00:00,14.27,2.33,15.6,EUR,visa,Philisse Overcash,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3259,2022-02-13 00:00:00,14.27,2.33,15.6,EUR,visa,Philisse Overcash,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3260,2022-02-19 00:00:00,14.27,2.33,15.6,EUR,visa,Philisse Overcash,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3261,2022-08-03 00:00:00,14.27,2.33,15.6,EUR,visa,Philisse Overcash,men's clothing,JACK&JONES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3262,2022-08-05 00:00:00,14.27,2.33,15.6,EUR,visa,Philisse Overcash,men's clothing,JACK&JONES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3263,2021-06-02 00:00:00,14.27,2.33,15.6,EUR,visa,Phillina Ober,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3264,2021-06-04 00:00:00,14.27,2.33,15.6,EUR,visa,Phillina Ober,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3265,2021-06-05 00:00:00,14.27,2.33,15.6,EUR,visa,Phillina Ober,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3266,2022-03-10 00:00:00,15.0,6.82,15.0,EUR,visa,Phillina Ober,accessories,BIBA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3267,2022-03-26 15:24:39,16.0,7.82,16.0,EUR,visa,Phillina Ober,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3268,2022-03-26 15:24:40,16.06,10.11,16.06,EUR,visa,Phillina Ober,men's clothing,JACK&JONES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3269,2022-10-26 00:00:00,16.06,10.11,16.06,EUR,visa,Phillip Breyer,sportswear,LE COQ SPORTIF,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3270,2021-12-22 19:23:102,16.06,10.11,16.06,EUR,visa,Phillip Flathmann,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3271,2021-12-22 19:23:103,16.06,10.11,16.06,EUR,visa,Phillip Flathmann,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3272,2021-12-22 19:23:104,16.06,10.11,16.06,EUR,visa,Phillip Flathmann,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3273,2021-12-22 19:23:105,16.06,10.11,16.06,EUR,visa,Phillip Flathmann,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3274,2022-03-21 13:40:43,16.06,10.11,16.06,EUR,visa,Phillip Flathmann,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3275,2022-03-25 13:12:34,16.06,10.11,16.06,EUR,visa,Pierre Wener,Catering,THE BROS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3276,2022-03-25 13:12:47,16.06,10.11,16.06,EUR,visa,Pierre Wener,Catering,THE BROS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3277,2020-09-19 00:00:04,16.06,10.11,16.06,EUR,visa,Pierre Wener,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3278,2021-10-02 00:00:00,16.06,10.11,16.06,EUR,visa,Quincy Jones,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3279,2021-05-09 00:00:00,16.06,10.11,16.06,EUR,visa,Quincy Jones,footwear,CALLAGHAN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3280,2022-08-25 00:00:00,16.06,10.11,16.06,EUR,visa,Quincy Jones,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3281,2022-08-26 00:00:00,16.06,10.11,16.06,EUR,visa,Quincy Jones,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3282,2022-02-04,16.06,10.11,16.06,EUR,visa,Quincy Jones,cosmetic,THE BODY SHOP,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3283,2022-03-26 15:24:44,16.06,10.11,16.06,EUR,visa,Ralph Arnett,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3284,2013-08-26 11:00:00,16.06,10.11,16.06,EUR,visa,Ralph Arnett,footwear,ROCKPORT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3285,2013-09-14 15:53:00,16.06,10.11,16.06,EUR,visa,Ralph Arnett,footwear,ROCKPORT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3286,2021-12-22 19:23:103,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3287,2021-12-22 19:23:104,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3288,2021-12-22 19:23:105,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3289,2021-12-22 19:23:106,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3290,2021-12-22 19:23:107,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3291,2021-12-22 19:23:108,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3292,2021-08-18 00:00:00,16.5,18.27,16.5,EUR,visa,Ralph Kennedy,mixed clothing,SALSA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3293,2022-01-25,16.5,18.27,16.5,EUR,visa,Ralph Ritter,men's clothing,SUITS INC.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3294,2022-11-16 00:00:00,16.5,18.27,16.5,EUR,visa,Randy Ferguson,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3295,2012-09-03 14:49:31,16.5,18.27,16.5,EUR,visa,Randy Ferguson,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3296,2012-09-03 14:49:33,16.5,18.27,16.5,EUR,visa,Randy Ferguson,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3297,2012-09-03 14:49:35,16.5,18.27,16.5,EUR,visa,Randy Ferguson,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3298,2018-01-11 00:00:02,16.5,18.27,16.5,EUR,visa,Raymond Buch,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3299,2022-03-26 15:24:138,16.5,18.27,16.5,EUR,visa,Raymond Buch,mixed clothing,FIFTY OUTLET STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3300,2022-03-26 15:24:139,16.5,18.27,16.5,EUR,visa,Raymond Buch,mixed clothing,FIFTY OUTLET STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3301,2022-03-26 15:24:101,16.5,18.27,16.5,EUR,visa,Raymond Messe,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3302,2022-04-14 00:00:00,16.5,18.27,16.5,EUR,visa,Raymond Messe,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3303,2022-12-21 00:00:00,16.5,18.27,16.5,EUR,visa,Raymond Messe,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3304,2022-03-26 15:23:56,16.9,2.1,16.9,EUR,visa,Resi Pölking,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3305,2022-03-26 15:23:57,16.9,1.55,17.45,EUR,visa,Resi Pölking,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3306,2022-07-17 00:00:00,16.9,2.1,16.9,EUR,visa,Resi Pölking,footwear,CALLAGHAN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3307,2013-06-20 14:36:00,16.9,1.55,17.45,EUR,visa,Resi Pölking,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3308,2021-12-16 00:00:00,16.9,2.1,16.9,EUR,visa,Richard Eichhorn,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3309,2021-11-28 19:23:54,16.9,1.55,17.45,EUR,visa,Rick Duston,mixed clothing,GARCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3310,2021-04-05 00:00:00,16.9,2.1,16.9,EUR,visa,Rick Duston,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3311,2022-03-26 15:24:81,16.9,1.55,17.45,EUR,visa,Rick Duston,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3312,2021-12-28,16.9,2.1,16.9,EUR,visa,Rick Hansen,mixed clothing,SALSA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3313,2021-12-29,16.9,1.55,17.45,EUR,visa,Rick Hansen,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3314,2021-12-30,16.9,1.55,17.45,EUR,visa,Rick Hansen,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3315,2018-01-11 00:00:24,16.9,2.1,16.9,EUR,visa,Rick Hansen,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3316,2021-12-22 19:23:110,16.9,1.55,17.45,EUR,visa,Rick Hansen,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3317,2015-11-27 00:00:00,16.9,2.1,16.9,EUR,visa,Rick Hansen,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3318,2016-01-10 09:43:00,16.9,1.55,17.45,EUR,visa,Rick Hansen,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3319,2022-03-26 15:24:126,16.9,1.55,17.45,EUR,visa,Rick Huthwaite,cosmetic,THE BODY SHOP,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3320,2020-09-19 00:00:37,16.9,2.1,16.9,EUR,visa,Rick Huthwaite,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3321,2020-09-19 00:00:38,16.9,1.55,17.45,EUR,visa,Rick Huthwaite,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3322,2020-09-19 00:00:39,16.9,1.55,17.45,EUR,visa,Rick Huthwaite,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3323,2020-09-19 00:00:40,16.9,2.1,16.9,EUR,visa,Rick Huthwaite,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3324,2013-02-07 14:25:00,16.9,2.1,16.9,EUR,visa,Rick Reed,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3325,2013-06-20 14:36:00,16.9,2.1,16.9,EUR,visa,Rick Reed,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3326,2013-08-06 00:00:00,16.9,2.1,16.9,EUR,visa,Rick Reed,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3327,2013-08-26 11:00:00,16.9,2.1,16.9,EUR,visa,Rick Reed,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3328,2022-03-26 15:24:37,16.9,2.1,16.9,EUR,visa,Rick Reed,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3329,2022-03-26 15:24:52,16.9,2.1,16.9,EUR,visa,Rick Wilson,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3330,2021-06-19 00:00:00,16.9,1.55,17.45,EUR,visa,Rick Wilson,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3331,2021-06-20 00:00:00,16.9,1.55,17.45,EUR,visa,Rick Wilson,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3332,2021-06-23 00:00:00,16.9,1.55,17.45,EUR,visa,Rick Wilson,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
3333,2021-06-25 00:00:00,16.9,1.55,17.45,EUR,visa,Rick Wilson,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain"
